id,Nombre,Email,Pais,Genero,Edad,Antigüedad,FacturacionTotal,PuntuacionCrediticia,CantidadProductos,PoseeTarjetaCredito,MiembroActivo,SalarioEstimado,VelocidadServicio,Abandono
15594815,Juan Francisco Miró Casals,bcanet@hotmail.com,Argentina,Masculino,35,3,174790.15,807,1,Si,Si,600.36,100GB,No
15655574,Bruno del Gil,javierapenas@hotmail.com,Brasil,Femenino,40,8,150777.1,698,1,Si,No,114732.62,100GB,No
15626008,Anastasio Muñoz Álvarez,elianaverdejo@hotmail.com,Brasil,Femenino,52,9,111973.97,622,1,Si,Si,162756.29,1GB,Si
15798200,Baudelio Fernandez Sedano,pcarretero@yahoo.com,Argentina,Masculino,35,2,0.0,707,3,Si,Si,94148.3,20GB,No
15671322,Amparo Rivas Llorens,jbatlle@gmail.com,Brasil,Masculino,30,7,115315.04,724,1,Si,No,15216.53,1GB,No
15742238,Nilda de Cantón,celestinolobo@yahoo.com,Brasil,Masculino,35,4,136496.12,705,2,Si,No,116672.02,500Mb,Si
15731744,Elías Morera-Quesada,tquesada@hotmail.com,Argentina,Masculino,30,2,0.0,692,2,No,Si,130486.57,100GB,No
15619898,Carlito Riquelme Parra,remedios26@pedro-nogueira.com,Argentina,Masculino,55,5,0.0,785,2,Si,Si,7008.65,500Mb,Si
15593280,Flavio Busquets Recio,acabrera@casado.es,Brasil,Masculino,43,8,140733.74,614,1,Si,Si,166588.76,100GB,No
15621466,Marcela Adán,tudelaxiomara@arrieta-barba.es,Brasil,Masculino,38,3,99897.53,606,1,No,No,37054.65,1GB,No
15664506,Ámbar Rincón-Canales,vidalpaz@busquets.org,Chile,Masculino,32,8,197436.82,675,1,Si,Si,52710.7,500Mb,Si
15681410,Magdalena Iriarte-Folch,claverogema@arranz.net,Brasil,Femenino,36,6,98088.09,813,1,No,Si,26687.22,100GB,Si
15665834,Odalis Lilia Quesada Bou,quirosfeliciano@guerrero.com,Chile,Masculino,28,8,0.0,696,1,No,No,176713.47,500Mb,Si
15619343,Marcelo Narváez Pacheco,figueroaguadalupe@fuertes.com,Argentina,Masculino,56,7,152759.0,561,2,Si,No,133167.11,100GB,Si
15783659,Carlos Pablo España Pardo,jlledo@amaya.es,Argentina,Masculino,67,4,145981.87,659,1,Si,Si,131043.2,100GB,No
15811490,Carmelita Cruz Galan,sanchezmarcial@castillo.es,Argentina,Masculino,33,5,0.0,627,2,Si,Si,103737.82,100GB,No
15702298,Marina Fidela Prat Codina,riosloreto@gmail.com,Brasil,Masculino,41,8,125561.97,655,1,No,No,164040.94,100GB,Si
15751412,Heliodoro Alcalde,leonpatino@fuente.es,Argentina,Masculino,36,3,114370.41,704,1,No,Si,66810.48,500Mb,Si
15713517,Trini Vázquez Fábregas,ireig@alcolea.es,Argentina,Masculino,39,6,102025.08,529,2,Si,No,12351.01,100GB,No
15665634,Palmira Jerez Talavera,cpoza@serra.es,Argentina,Femenino,38,7,59568.57,645,1,Si,Si,167723.25,20GB,No
15649414,Jose Manuel de Conde,tito06@ferrando.es,Argentina,Femenino,61,6,142105.35,570,1,Si,Si,45214.04,2GB,No
15790599,Eduardo Borrás Valencia,soraya20@hotmail.com,Brasil,Femenino,39,5,149363.12,756,2,Si,Si,109098.39,500Mb,Si
15765846,Gloria Pont-Carretero,nieves89@valdes.com,Chile,Femenino,31,2,94222.53,820,1,Si,No,103570.8,500Mb,Si
15581479,Sebastián Pombo Coll,tamaritduilio@hotmail.com,Argentina,Masculino,30,1,83181.29,523,1,Si,Si,138176.78,20GB,No
15757952,Olimpia Rueda-Prat,claudio96@cruz.es,Argentina,Masculino,44,2,0.0,651,3,Si,No,102530.35,20GB,Si
15794916,Paola Luz Giralt,jose65@hotmail.com,Argentina,Masculino,41,7,113980.21,725,1,Si,Si,116704.25,500Mb,Si
15768530,Ambrosio Valero Peinado,amandacervera@yahoo.com,Chile,Femenino,27,4,0.0,554,2,Si,Si,135083.73,2GB,No
15739850,Ainoa Corbacho Azorin,bauzaalbert@bonilla.com,Argentina,Masculino,45,6,155417.61,645,1,No,Si,3449.22,500Mb,Si
15674932,Mariano Español Bou,danalfaro@almeida.es,Chile,Femenino,44,9,0.0,757,2,Si,No,177528.92,20GB,No
15570060,Severino Roldán Jódar,escribanorosa-maria@mari-macias.es,Argentina,Femenino,43,8,132558.26,586,1,Si,No,67046.83,2GB,Si
15752300,Darío Armas Quirós,verdurosalva@yahoo.com,Brasil,Masculino,47,4,148826.32,607,1,Si,Si,79450.61,2GB,No
15727197,José Sol Coll Aragón,xacevedo@gmail.com,Argentina,Femenino,52,9,170228.59,576,2,No,No,148477.57,20GB,Si
15806956,Emelina Quiroga-Millán,cuencamohamed@pelaez-pozuelo.org,Chile,Masculino,30,1,112666.67,746,1,No,No,11710.4,2GB,Si
15775104,Carina Parra Alcázar,esthernino@hotmail.com,Argentina,Femenino,38,1,182065.85,697,1,Si,No,49503.5,2GB,No
15788775,Bernarda Reyna Baquero Lillo,mjulian@viana.es,Brasil,Masculino,40,8,152576.25,473,2,Si,No,73073.68,500Mb,Si
15699225,Camilo de Arcos,jesusatoro@soler.es,Argentina,Masculino,46,0,0.0,757,2,Si,No,37460.05,20GB,No
15665416,Silvio Acedo Río,francisco-jose97@hotmail.com,Argentina,Masculino,62,10,119096.55,779,1,No,Si,116977.89,500Mb,Si
15727408,Chus Cabanillas Cazorla,wayuso@guardia.com,Brasil,Masculino,27,8,61688.61,523,2,Si,No,147059.16,20GB,No
15573456,Alex Sanmartín-Uría,ycastells@yahoo.com,Chile,Masculino,46,9,127209.0,648,2,Si,No,77405.95,20GB,Si
15682454,Loida Garzón Valle,catalanteodora@lucena-serna.com,Argentina,Femenino,34,3,0.0,626,2,Si,Si,37870.29,2GB,No
15605835,Jovita Alcalde-Portero,barrosorosalia@coronado.net,Argentina,Masculino,37,8,69143.91,743,2,No,Si,105780.18,1GB,No
15781802,Chuy Cuevas Cepeda,ucabezas@hotmail.com,Argentina,Masculino,41,6,104817.41,755,1,Si,No,126013.58,2GB,Si
15755731,Mireia Miró Orozco,mar31@blanch.com,Brasil,Masculino,53,8,117005.55,635,1,No,Si,123646.57,500Mb,Si
15773456,Feliciano Fortuny Rubio,ipina@merino.com,Brasil,Masculino,36,3,145747.67,678,2,No,Si,89566.74,1GB,No
15598846,Fito Maza Noguera,ralemany@gmail.com,Argentina,Femenino,44,2,58781.76,700,1,Si,No,16874.92,1GB,No
15610686,Eutimio Matías Mosquera Sanjuan,galanascension@gmail.com,Argentina,Masculino,63,8,169832.57,850,1,No,No,184107.26,20GB,Si
15646196,Luis Jerez Pons,lola84@gmail.com,Chile,Femenino,36,2,155180.56,850,2,No,No,169415.54,500Mb,Si
15726556,René Valenzuela Ugarte,ricarda47@gmail.com,Brasil,Femenino,26,6,135067.52,594,2,No,No,131211.86,2GB,No
15655232,Rogelio Rubio Arnal,mayuso@mate.es,Brasil,Masculino,35,6,126803.34,437,2,Si,Si,161133.4,20GB,No
15599440,José María Ibán Sancho Alarcón,eleuteriogalvez@yahoo.com,Argentina,Femenino,34,8,0.0,748,2,Si,No,53584.03,1GB,No
15640905,Remigio Bayo-Grande,euribe@hotmail.com,Chile,Femenino,35,1,129490.36,579,2,No,Si,8590.83,500Mb,Si
15670602,Rafael Antúnez,wquesada@saavedra-sevillano.es,Brasil,Masculino,24,7,107418.27,790,1,No,Si,160450.21,20GB,No
15649129,Jaime Arenas Neira,ana-belencuellar@hotmail.com,Argentina,Masculino,32,9,0.0,757,2,Si,No,115950.96,100GB,No
15612465,Plácido Ortuño-Oliver,villegaseduardo@gmail.com,Chile,Masculino,34,9,100628.0,684,2,Si,Si,190263.78,20GB,No
15798824,Isidoro Coello-Maestre,zalbero@giner.com,Chile,Masculino,38,0,92674.94,671,2,Si,No,3647.57,2GB,No
15748532,Teo Cornelio Pinedo Aguilera,jaumeovidio@hotmail.com,Chile,Masculino,42,10,0.0,828,1,Si,Si,186071.14,100GB,No
15810878,Bienvenida Blasco Falcó,uribas@yahoo.com,Chile,Femenino,38,6,141786.78,537,1,No,Si,147797.54,100GB,No
15579223,Micaela Pedrero-Pastor,emilia13@hotmail.com,Brasil,Masculino,30,8,127406.5,573,1,Si,No,192950.6,20GB,No
15603134,Lino Godoy-Blanca,verdumarcelo@arcos.net,Chile,Femenino,40,10,167878.5,656,1,No,Si,151887.16,20GB,No
15631392,Félix Coello Bru,edgardoaliaga@gmail.com,Brasil,Masculino,43,9,84673.17,654,2,No,Si,82081.35,20GB,No
15704763,Pedro Álvaro Avilés,hasensio@baquero-ramos.com,Brasil,Femenino,39,1,143903.11,523,1,Si,Si,118711.75,1GB,Si
15659149,Lázaro Barba Castell,guadalupe77@blazquez.es,Argentina,Masculino,39,2,0.0,530,2,Si,No,197923.05,20GB,No
15639669,Blanca Quintanilla Morante,uribesalud@palomo.com,Argentina,Masculino,36,9,127157.04,746,1,Si,Si,155700.15,100GB,No
15593454,Jeremías Alcázar Mur,fuertesleoncio@yahoo.com,Chile,Femenino,40,4,113794.22,678,1,Si,No,16618.76,1GB,No
15778290,Cristian Benavent Milla,isaiaslosa@aznar.com,Argentina,Masculino,70,8,70416.75,799,1,Si,Si,36483.52,500Mb,Si
15669281,Poncio Tejada Nieto,jesusosuna@bejarano.com,Chile,Masculino,38,3,128718.78,711,1,No,No,114793.45,2GB,No
15755178,María Del Carmen Osorio Tamayo,maria-dolores09@yahoo.com,Argentina,Masculino,50,1,0.0,660,3,Si,Si,191849.15,20GB,Si
15741417,Lázaro Valencia-Alcolea,consuelollado@hotmail.com,Chile,Femenino,35,7,119656.45,624,2,Si,Si,4595.05,1GB,No
15807923,Clímaco Cuervo Perez,concepcion15@poza.com,Brasil,Femenino,39,10,115301.31,716,1,Si,No,43527.4,2GB,Si
15755405,Benito Pereira-Ayuso,norberto35@yahoo.com,Argentina,Masculino,43,9,128284.45,710,1,Si,No,32996.89,1GB,Si
15637522,Guadalupe Recio Ayala,reguerajose-angel@gmail.com,Argentina,Femenino,31,0,106942.08,507,1,No,Si,44001.11,100GB,No
15600813,Marcela Amores Amaya,abrilbecerra@medina-palacio.net,Argentina,Masculino,50,9,90305.76,717,1,Si,Si,124626.57,500Mb,Si
15730460,Danilo de Lloret,wferreras@jimenez.es,Argentina,Masculino,37,2,0.0,722,1,No,No,120906.83,100GB,No
15787848,Juan Pablo Jordá,campillovictoria@gmail.com,Chile,Masculino,30,9,113672.18,602,2,No,No,102135.92,500Mb,Si
15803032,Rogelio del Sainz,judith30@robledo.com,Brasil,Masculino,38,9,89111.63,599,1,No,No,157239.6,20GB,No
15575147,Herminia Haro-Taboada,samu09@hotmail.com,Argentina,Masculino,22,9,99339.0,699,1,Si,No,68297.61,20GB,Si
15785373,Albert del Gimeno,eligiobarco@alba.com,Chile,Femenino,42,5,190305.78,717,1,Si,No,99347.8,500Mb,Si
15790113,Dorotea Bejarano Cánovas,bellidoclara@mendez-salas.com,Brasil,Femenino,71,6,113317.1,609,1,Si,No,108258.22,20GB,Si
15567078,Augusto Larrañaga Abril,montserratecheverria@hotmail.com,Argentina,Femenino,27,8,66201.96,789,1,Si,Si,79458.12,500Mb,Si
15732202,Nayara Recio Berenguer,valentina69@manzanares.es,Argentina,Masculino,34,1,83503.11,615,2,Si,Si,73124.53,20GB,Si
15661629,Tania Borja Machado,ualberdi@barcelo-palomino.com,Chile,Masculino,34,9,126436.29,522,1,Si,No,174248.52,500Mb,Si
15617454,Juan Cervantes Viñas,jmartinez@yahoo.com,Argentina,Femenino,25,1,0.0,684,2,No,Si,144978.47,1GB,No
15567834,León Pinilla,venceslasurrutia@gmail.com,Argentina,Masculino,49,5,105918.1,719,1,Si,Si,16246.59,500Mb,Si
15641662,Azahar de Balaguer,timoteoacosta@marquez-perello.com,Brasil,Masculino,39,5,117469.91,470,2,No,No,63705.9,100GB,No
15749489,Lara Haydée Roca Escolano,alejomascaro@hotmail.com,Brasil,Femenino,22,10,115743.6,533,1,No,No,43852.05,20GB,No
15578722,Bautista Salas Nebot,nicolasbotella@yahoo.com,Argentina,Masculino,39,4,0.0,689,2,Si,No,196112.45,1GB,No
15607986,Godofredo Luque-Bauzà,paula67@ribas.com,Argentina,Masculino,40,10,139930.18,555,1,Si,Si,105720.09,20GB,No
15640491,Otilia Tur Cáceres,macario61@yanez.es,Argentina,Femenino,33,10,147493.7,464,2,Si,No,100447.53,20GB,No
15798429,Leocadio Revilla Pareja,fortunato80@hotmail.com,Argentina,Masculino,29,8,0.0,741,2,Si,Si,115994.52,500Mb,Si
15744843,Ruperto del Mas,psoto@yahoo.com,Chile,Femenino,34,6,144855.34,569,1,No,No,196555.32,20GB,No
15618750,María Cid Galván,iglesiasarcelia@beltran.com,Argentina,Masculino,31,8,112211.61,590,1,Si,No,26261.42,100GB,No
15812071,Macario Régulo Morell Castrillo,elibaeza@duarte.com,Argentina,Masculino,54,6,93806.31,744,2,No,Si,140068.77,2GB,No
15796230,Máximo Urrutia,urbano52@yahoo.com,Brasil,Femenino,36,2,124495.98,642,3,Si,Si,57904.22,1GB,Si
15595036,Adrián Goñi Pizarro,joelpalacio@rodrigo-garate.net,Brasil,Masculino,30,7,92847.59,726,1,Si,No,146154.06,2GB,No
15760456,Conrado Iborra Bru,jafet17@montoya.com,Argentina,Femenino,38,10,123711.73,731,2,Si,No,171340.68,2GB,Si
15718454,Olegario Zamora,zaida90@hotmail.com,Chile,Femenino,44,2,0.0,712,2,No,No,45738.94,500Mb,Si
15781505,Luna Manjón Pellicer,brunildabenavides@hotmail.com,Argentina,Masculino,20,4,104719.94,685,2,Si,No,38691.34,1GB,No
15654211,Narcisa Ródenas Coello,nguitart@gabaldon.net,Chile,Femenino,27,1,0.0,559,1,No,Si,1050.33,20GB,No
15645136,Iván Montes,onogueira@rosales.es,Chile,Masculino,30,1,128065.12,744,1,Si,No,121525.48,500Mb,Si
15713379,Rosendo Alemán,ingridandres@girona.org,Argentina,Masculino,26,4,0.0,669,2,Si,Si,197594.34,100GB,No
15810203,Duilio Hervás,poncerufino@yahoo.com,Brasil,Femenino,44,6,77627.33,499,2,Si,No,108222.68,2GB,No
15681439,Maricela Zamorano Escalona,canovasema@gmail.com,Brasil,Masculino,25,10,60205.2,775,2,Si,No,14073.11,2GB,No
15588450,Emilio Maestre-Elorza,egeateo@jauregui-guerrero.org,Argentina,Femenino,60,8,69365.25,633,1,Si,Si,10288.24,500Mb,Si
15595713,Áurea Jara Bayo,jodarmodesto@vives-palomino.com,Chile,Masculino,33,6,0.0,548,1,Si,Si,31728.35,2GB,No
15600792,Maxi Alvarado,natividadalfonso@cabeza.com,Chile,Masculino,29,0,0.0,613,2,No,Si,133897.32,1GB,No
15811177,Isidro Basilio Becerra López,wbarbera@alonso.com,Argentina,Femenino,31,3,167949.48,643,1,Si,No,143162.34,1GB,No
15797748,Jose Carlos del Mendoza,susana52@batalla.net,Argentina,Masculino,44,5,0.0,729,2,No,Si,9200.54,500Mb,Si
15737385,Hilario de Porta,smoraleda@gmail.com,Chile,Femenino,46,6,0.0,800,2,Si,No,171928.04,500Mb,Si
15673367,Bruno Manso,raquel29@hotmail.com,Brasil,Masculino,33,6,132603.36,587,1,Si,No,55775.72,500Mb,Si
15596870,Ofelia Ordóñez Franco,amadorius@alba-cabo.com,Brasil,Masculino,54,3,144768.94,749,1,Si,No,93336.3,1GB,Si
15726088,Mariana Lourdes Seguí Cuenca,eusebia06@hotmail.com,Argentina,Masculino,40,6,0.0,476,1,Si,Si,22735.45,1GB,No
15762803,Godofredo Gutierrez-Camacho,zbeltran@gmail.com,Argentina,Masculino,31,3,0.0,509,2,Si,No,15360.91,2GB,No
15717962,Custodio Jose Manuel Montalbán Marín,xrueda@cazorla.com,Chile,Masculino,63,9,111179.83,773,1,Si,Si,93091.02,1GB,No
15680405,Santiago de Alemany,fanny35@hotmail.com,Argentina,Masculino,40,2,168001.34,685,2,Si,Si,167400.29,20GB,No
15603203,Bonifacio de Alemany,eugenia42@vilalta.es,Argentina,Femenino,27,6,0.0,650,2,Si,No,1002.39,1GB,No
15681274,Arcelia de Sanjuan,manriqueluz@marco.com,Chile,Femenino,56,2,105473.74,726,1,Si,Si,46044.7,500Mb,Si
15648005,Nico del Salgado,carbonelledu@infante-saavedra.org,Chile,Masculino,33,2,0.0,672,2,Si,Si,182738.0,1GB,No
15666032,Alicia Guillen Requena,bfranco@gmail.com,Chile,Masculino,28,1,127289.28,568,1,No,No,45611.51,1GB,No
15635125,Octavio Batalla Cadenas,alealberdi@gmail.com,Chile,Masculino,63,2,120787.18,566,2,Si,Si,52198.84,500Mb,Si
15638806,Fortunato Giralt Morán,maria-belenllano@yahoo.com,Chile,Masculino,49,2,0.0,645,2,No,No,10023.15,100GB,No
15612071,Moreno Márquez Lasa,yaiza47@bejarano.org,Chile,Femenino,32,10,95153.77,763,1,No,Si,81310.1,20GB,No
15683124,Melania Amaya Barrios Alba,aguilomaite@gmail.com,Argentina,Masculino,53,6,115029.4,713,1,No,No,191521.32,20GB,Si
15802362,Ezequiel del Rodrigo,hernan94@paniagua.com,Chile,Masculino,45,0,0.0,550,2,No,Si,70399.71,500Mb,Si
15754342,Chita Pinilla Roig,zorrillabarbara@hotmail.com,Brasil,Femenino,60,0,78539.84,597,1,No,Si,48502.88,100GB,No
15682995,Matilde Elías Gonzalo,reynaalba@cabanas.es,Argentina,Femenino,32,1,78535.25,600,1,Si,No,64349.6,20GB,No
15780846,Carmela Rosalva Villanueva Mayol,abaez@yahoo.com,Argentina,Masculino,33,1,126588.81,787,2,No,Si,62163.53,100GB,No
15753679,Iker Camino Chacón,flaviabarrera@elias.com,Argentina,Masculino,24,4,0.0,778,2,Si,Si,162809.2,500Mb,Si
15786905,Amílcar Rivero Ayllón,ebonilla@hotmail.com,Brasil,Femenino,40,8,141782.57,749,2,No,No,86333.63,100GB,No
15684861,Hugo Baró Juárez,florentinavelez@pont.com,Argentina,Femenino,32,8,0.0,726,2,No,No,185075.63,2GB,No
15641110,Alberto del Narváez,esales@cuenca-palmer.org,Argentina,Masculino,41,0,0.0,708,1,Si,No,128400.62,20GB,No
15654772,Flor Rios,kikeojeda@hotmail.com,Argentina,Femenino,47,6,89799.46,640,2,No,Si,13783.77,1GB,Si
15790019,Plinio de Bosch,maximoizquierdo@guerra.com,Argentina,Masculino,35,9,105387.89,520,1,Si,Si,25059.06,1GB,No
15598331,Yésica Galván Aguiló,tomasprimitivo@manjon.es,Argentina,Femenino,40,9,100480.53,764,1,Si,No,124095.69,500Mb,Si
15587266,Alexandra Ileana Reguera Landa,nazaret89@francisco.es,Brasil,Femenino,27,6,172310.33,606,1,No,Si,111448.92,500Mb,Si
15628059,Edgardo Aller Coello,tlinares@becerra-palau.es,Argentina,Masculino,61,1,0.0,529,2,Si,Si,191370.97,20GB,No
15810444,Ofelia Puga-Guzmán,margarita76@conde-estevez.net,Brasil,Femenino,39,6,130565.02,562,1,Si,No,9854.72,500Mb,Si
15642934,Almudena del Mercader,guadalupesantamaria@armengol.es,Brasil,Femenino,35,4,108269.2,669,2,Si,No,174969.92,1GB,No
15790299,Josefina del Lamas,fabregatnestor@granados-cortes.es,Chile,Masculino,37,9,0.0,592,3,Si,Si,10656.89,1GB,No
15716781,Daniela de Enríquez,jeronimohurtado@pintor.org,Argentina,Masculino,24,7,171922.72,815,1,No,Si,178028.96,100GB,No
15783526,Claudio Ramírez Olivé,adelinaribes@blanco.es,Argentina,Masculino,36,1,100895.54,589,1,Si,Si,68075.14,500Mb,Si
15616630,Jose Ramón Arnaiz Figueroa,nidia23@hotmail.com,Brasil,Femenino,41,5,77647.6,583,1,Si,No,190429.52,500Mb,Si
15811762,Margarita Armas Noguera,adelardoolmedo@hotmail.com,Brasil,Femenino,54,6,115988.86,583,1,Si,No,57553.98,100GB,Si
15734202,Fermín Barberá Reina,martin50@hotmail.com,Brasil,Femenino,52,4,86891.84,660,1,Si,No,90877.76,2GB,No
15645956,Ruy Tejero Roig,santosmillan@yahoo.com,Chile,Masculino,44,3,88915.85,452,1,Si,No,69697.74,100GB,No
15765297,Maximino Cristian Mendoza González,csalvador@yahoo.com,Chile,Masculino,41,0,0.0,766,2,No,Si,34283.23,2GB,No
15636935,Nélida Celia Tomas Manuel,luisalberola@gmail.com,Argentina,Femenino,29,1,0.0,797,2,Si,Si,132975.39,20GB,No
15786200,Artemio de Martinez,hatienza@tenorio.org,Argentina,Masculino,31,4,0.0,564,2,Si,No,53520.03,20GB,No
15571193,Carlos Briones Rivas,sevillamanu@tejedor.es,Brasil,Masculino,42,0,144386.32,579,1,Si,Si,22497.1,1GB,Si
15681509,Maite Bernardita Busquets Gibert,alberto60@gmail.com,Chile,Femenino,28,9,0.0,679,2,No,Si,61761.77,2GB,No
15782758,Samanta Cecilia Batalla Barrios,noelia68@gracia-oliver.org,Argentina,Masculino,40,5,147650.68,632,1,Si,Si,199674.83,2GB,No
15691004,Mariana de Palma,pratflor@gmail.com,Chile,Masculino,37,1,0.0,407,1,Si,Si,49161.12,20GB,Si
15802570,Leonel Villena Carlos,pascualarodenas@baena.es,Argentina,Femenino,45,5,0.0,811,2,Si,Si,146123.19,500Mb,Si
15569654,Francisco Jose Garmendia Lillo,zcontreras@hotmail.com,Brasil,Femenino,31,3,51293.47,850,1,No,No,35534.68,500Mb,Si
15604804,Palmira Suarez Herrero,kpavon@hotmail.com,Argentina,Femenino,33,7,127305.5,516,1,Si,Si,120037.36,2GB,No
15798084,Silvia Planas Gallart,hescolano@corominas.es,Argentina,Masculino,26,0,0.0,688,2,Si,No,105784.85,1GB,No
15807593,Plácido Mínguez,tere72@frutos-aguado.com,Chile,Femenino,36,7,85660.96,546,1,No,No,134778.01,500Mb,Si
15688193,Sebastian Nicolás Garzón Cases,alejandra94@mosquera.es,Argentina,Masculino,36,3,61636.97,468,1,No,No,107787.42,500Mb,Si
15605826,Leonardo Pombo Aguirre,alonso41@baeza.com,Brasil,Masculino,46,10,121063.8,652,3,Si,No,151481.86,20GB,Si
15713769,Encarnita Pazos Ferrández,julianavigil@gallego-rosales.com,Chile,Masculino,38,7,0.0,617,1,Si,Si,27239.28,100GB,No
15735878,Domitila Albina Crespo Carbó,zbaez@yahoo.com,Brasil,Femenino,47,10,134381.52,850,1,No,No,26812.89,100GB,Si
15671915,Che del Carrasco,zaida79@hotmail.com,Argentina,Masculino,46,5,0.0,649,2,Si,Si,76946.6,20GB,No
15617603,Anastasia Vaquero-Aranda,bvalera@gmail.com,Brasil,Masculino,30,5,123210.56,850,2,Si,Si,102180.27,20GB,No
15764105,Isaura Amorós Villalobos,cirino90@valero.com,Argentina,Femenino,57,1,0.0,475,2,Si,No,89248.99,2GB,No
15784130,Crescencia Mas,alejo86@yahoo.com,Brasil,Femenino,30,8,154870.28,850,1,Si,Si,54191.38,2GB,No
15684592,Aroa Benítez Iglesias,rociofrutos@arroyo.org,Chile,Masculino,42,4,0.0,557,2,No,Si,86642.38,1GB,No
15606177,Wálter Edgardo Ribes Villalba,kescalona@sandoval.es,Argentina,Masculino,39,2,0.0,672,2,Si,No,87372.49,500Mb,Si
15793641,Amada Teófila Rosales Colomer,xayuso@yahoo.com,Argentina,Femenino,70,3,0.0,792,2,Si,Si,172240.27,20GB,No
15612187,Narcisa Cazorla,isala@gmail.com,Brasil,Masculino,32,8,155726.85,547,1,Si,No,67789.99,20GB,No
15744127,Julio Sáez Blanch,ulisesmacias@cruz.com,Argentina,Femenino,37,2,0.0,641,2,Si,No,3939.87,500Mb,Si
15686909,Jordana Rius Quiroga,fuentegoyo@hotmail.com,Brasil,Masculino,27,3,150795.81,639,1,No,Si,85208.93,500Mb,Si
15681316,Cirino Donaire-Mulet,renato70@sastre.net,Argentina,Femenino,41,0,120549.29,681,2,Si,No,175722.31,1GB,No
15647965,Amarilis Carrasco Guerrero,federico87@gabaldon.com,Argentina,Femenino,57,9,114023.64,477,2,Si,Si,71167.17,2GB,Si
15573152,Atilio Burgos Izaguirre,calistoexposito@delgado-jurado.net,Argentina,Femenino,41,9,0.0,620,2,No,No,88852.47,20GB,No
15636999,Sarita de Vall,tapiaheliodoro@gmail.com,Argentina,Masculino,38,8,0.0,414,1,No,Si,77661.12,2GB,Si
15649150,Candelario Reina Araujo,abermejo@gmail.com,Argentina,Femenino,53,5,127642.44,531,1,Si,No,141501.45,1GB,Si
15757425,Flavio Saura Hervia,cbonet@gmail.com,Argentina,Femenino,38,1,0.0,716,2,Si,Si,99661.46,2GB,No
15688128,Melchor Vélez Sotelo,teofilochaparro@sobrino.com,Chile,Masculino,34,8,108653.93,542,1,No,Si,144725.14,100GB,No
15765258,Antonio Arrieta,itrillo@baez.es,Argentina,Femenino,29,5,0.0,776,2,Si,Si,143301.49,100GB,No
15748231,Basilio Salmerón Rosell,tonoamoros@hotmail.com,Brasil,Masculino,35,4,95853.39,700,2,Si,No,192933.37,1GB,No
15623499,Flavia Almansa Aragonés,kbustamante@bueno.es,Brasil,Masculino,49,9,108437.89,548,1,No,No,127022.87,100GB,Si
15804017,Ariel del Paniagua,chefigueroa@torralba-bilbao.es,Brasil,Femenino,33,4,123246.7,631,1,No,No,112687.57,1GB,No
15808971,Blanca Castellanos Andrés,doloresroda@yahoo.com,Chile,Femenino,57,9,0.0,693,2,Si,Si,135502.77,20GB,No
15744423,Armida Casares Losada,fatima87@camacho.com,Argentina,Masculino,32,5,0.0,561,2,Si,No,84871.99,2GB,No
15696552,Isabel Pascual Espada,antunezantonia@hotmail.com,Argentina,Femenino,21,4,81025.6,747,2,Si,No,167682.57,20GB,No
15636089,Alcides Villalonga,beltranlalo@hotmail.com,Brasil,Femenino,51,1,145751.03,678,1,No,No,109718.44,500Mb,Si
15568878,Ámbar Hidalgo,narcisagimenez@vallejo.net,Chile,Masculino,34,5,0.0,654,2,Si,No,159311.46,1GB,No
15670416,Charo Ximena Soto Calvo,erosado@yahoo.com,Argentina,Femenino,43,0,0.0,780,1,No,Si,15705.27,20GB,No
15682467,Teobaldo Asenjo-Ruano,victor03@hotmail.com,Argentina,Femenino,36,1,118851.05,725,1,Si,Si,102747.02,1GB,No
15665811,Paca Eli Agullo Pozuelo,leonardolopez@cervera.es,Argentina,Masculino,33,9,141234.98,644,1,Si,No,95673.05,500Mb,Si
15775108,David Benítez,emperatrizpinilla@berrocal-banos.es,Argentina,Masculino,34,1,99325.04,571,2,No,Si,186052.15,1GB,No
15725945,Blanca Lastra Navas,zbenavent@cortina.com,Chile,Femenino,42,2,0.0,659,1,No,No,162734.31,500Mb,Si
15794278,Lucila de Calzada,augusto34@gmail.com,Chile,Masculino,67,6,151858.98,816,1,Si,Si,72814.31,100GB,No
15640454,Anunciación Casanovas-Pomares,dbermejo@hotmail.com,Brasil,Masculino,40,0,120711.73,693,1,No,No,27345.18,100GB,Si
15736534,Custodia Escamilla Álvaro,dolorestolosa@yahoo.com,Brasil,Masculino,33,0,181656.51,742,1,Si,Si,107667.91,2GB,No
15813660,Adora Gelabert Girón,cantonalejandra@robles.com,Chile,Masculino,40,2,160625.17,754,1,No,Si,3554.63,500Mb,Si
15794580,Rufino Alcántara Canals,alfredogascon@yahoo.com,Argentina,Masculino,58,4,0.0,599,1,No,No,176407.15,20GB,Si
15786042,Mateo Verdugo Ferrero,alvaradojuan-antonio@izaguirre-lerma.com,Brasil,Femenino,44,2,185932.18,706,2,Si,No,65413.41,100GB,No
15693690,Epifanio Adadia Jerez,floreusebio@gmail.com,Chile,Masculino,52,7,115532.52,574,1,Si,No,196257.67,2GB,No
15703167,Guillermo Samper Lobo,leoncio06@yahoo.com,Argentina,Femenino,45,8,0.0,628,2,Si,No,193903.06,100GB,No
15723299,Luisa de Prado,lnebot@castello.es,Argentina,Masculino,53,4,113709.28,774,1,Si,Si,153887.93,100GB,Si
